formatted_date,IBM,RR.L,EBAY,INTC,NKE
10/11/16,139.3542938,728.5973511,27.61432838,31.77371597,48.34643173
11/11/16,140.2676086,700.2288208,28.08502769,31.87502289,48.71102524
14/11/16,137.6060944,705.4296875,27.34956169,31.75530052,48.17373276
15/11/16,138.0061646,713.4674683,27.93793678,32.1513176,48.09698105
16/11/16,138.5453949,698.3375854,27.78103638,32.08685303,48.62467575
17/11/16,138.9890289,660.9857788,28.31057358,32.25263214,49.4977684
18/11/16,139.5021973,621.7426147,28.13405991,32.18815994,49.02763748
21/11/16,141.5722198,621.2698975,28.43805313,32.21578598,49.20033646
22/11/16,141.4852753,624.1067505,28.49689102,32.67626572,49.61290359
23/11/16,140.8851166,634.0357056,28.33999252,32.41840744,49.25790024
25/11/16,141.8940582,629.7803955,28.38902283,32.63942337,49.43061066
28/11/16,143.0942993,635.9268799,28.01638603,32.7039032,48.94128799
29/11/16,142.2332458,636.3997192,27.95754814,32.51971054,48.57670212
30/11/16,141.0938721,639.7093506,27.27111053,31.95790672,48.03941345
1/12/16,139.0063934,644.9102173,26.85925102,31.09218979,48.77122498
2/12/16,139.1803741,625.0523071,27.86929321,31.46058846,48.58826828
5/12/16,139.0238342,629.3076172,27.80064774,31.67240906,49.92671204
6/12/16,139.4673767,625.5251465,27.6633606,31.97633171,48.69419098
7/12/16,143.3291626,635.9268799,28.3497982,32.69469452,50.16743469
8/12/16,143.8249054,622.6882324,28.84991264,32.87888718,49.63783264
9/12/16,144.8338776,631.6716309,29.38925362,32.93414688,49.80153275
12/12/16,143.9466858,615.5961914,29.62460518,33.12755203,49.62820816
13/12/16,146.3733521,641.1278076,29.2421608,33.89196014,50.36001968
14/12/16,146.5647125,633.5628662,29.2421608,33.66171646,49.86893463
15/12/16,146.138504,634.9813232,29.15390778,33.88275528,49.38747787
16/12/16,145.0165253,638.2910156,29.0362339,33.44068527,49.03120804
19/12/16,144.9729919,636.3997192,28.81068802,33.97484589,48.96380615
20/12/16,145.7732239,639.2365723,28.69301605,34.26956558,49.86893463
21/12/16,145.5383453,647.7471313,28.79107666,34.05773544,50.36001968
22/12/16,145.3035126,645.3831177,28.96759033,34.01169205,50.20594788
23/12/16,144.9991302,643.4918213,29.21274567,34.04853439,49.98448563
27/12/16,145.3731079,,29.65402603,34.14062881,49.38747787
28/12/16,144.5468292,649.1655884,29.42848015,33.73540497,49.12749481
29/12/16,144.9034424,641.1278076,29.39906311,33.76303101,49.16601181
30/12/16,144.3728943,631.6716309,29.11468506,33.40384674,48.94454575
3/1/17,145.416626,633.5628662,29.26177597,33.7077713,50.05189133
4/1/17,147.217041,631.1988525,29.18332672,33.53278351,51.10145569
5/1/17,146.72995,604.7216187,29.42848015,33.47751236,51.09182739
6/1/17,147.4518433,615.1233521,30.44832802,33.59725952,51.91029739
9/1/17,145.8166809,625.0523071,30.15414238,33.71697998,51.39995575
10/1/17,143.9641113,631.1988525,29.66383171,33.65251541,51.13998032
11/1/17,145.9036407,633.5628662,29.82073021,34.03011322,50.73554611
12/1/17,146.0776367,640.1821899,29.76189232,33.80907822,50.45630646
13/1/17,145.5470734,625.5251465,29.70305634,33.88275528,50.95701218
17/1/17,146.0254364,656.7305298,29.70305634,33.89196014,51.65994644
18/1/17,145.0773773,655.78479,29.80111694,33.85512924,51.29403687
19/1/17,145.0860901,664.2954102,30.12472343,33.68014526,50.96665192
20/1/17,148.3390198,651.0567627,30.04627419,34.02089691,51.22663116
23/1/17,148.7565308,653.8936157,29.68344498,33.86433411,51.26515961
24/1/17,152.9922791,643.4918213,29.40886879,34.64715958,51.46736526
25/1/17,155.0710144,648.6928101,29.64421844,34.81293869,51.8621521
26/1/17,155.3928375,654.3665161,31.12495804,34.59191132,51.65994644
27/1/17,154.2099457,648.6928101,31.88003731,34.97872162,51.21699905
30/1/17,152.9053345,624.1067505,31.54662514,34.46297455,51.11108398
31/1/17,151.7920074,631.1988525,31.21321487,33.91038513,50.9377594
1/2/17,151.5919495,631.6716309,31.55643463,33.63409424,51.05331802
2/2/17,151.844223,637.3453369,31.35050201,33.78144836,50.84147644
3/2/17,152.9227295,634.5085449,31.44856453,33.87421036,50.41778946
6/2/17,152.9574738,643.4918213,31.409338,33.6423111,50.84147644
7/2/17,155.2189178,662.4042358,31.80159187,33.7165184,50.85110092
8/2/17,154.4386902,680.8436279,32.60569763,33.74434662,51.88140869
9/2/17,155.3504181,678.9525146,32.47821426,32.89099121,53.25837326
10/2/17,156.6390533,692.6638794,32.97833633,32.7796936,54.13461685
13/2/17,157.2351837,699.7559814,33.13523483,33.20635986,54.00943375
14/2/17,157.910202,671.8603516,32.97833633,33.32694626,54.3560791
15/2/17,159.2689819,666.1866455,33.35097122,33.4382515,54.5390358
16/2/17,159.0498047,655.78479,32.8900795,33.77217102,54.20201492
17/2/17,158.3835907,629.7803955,33.10581589,33.8371048,54.64495087
21/2/17,158.0241852,692.6638794,33.26271439,33.87421036,55.23231888
22/2/17,158.8043518,710.6306152,33.16465378,33.45679855,56.07968521
23/2/17,159.2427216,722.4508057,32.94891739,33.55883789,55.26121902
24/2/17,158.9797058,721.9779053,33.40000534,33.88347626,55.71377563
27/2/17,157.2702179,726.2332764,33.61573792,33.86492538,55.55008698
28/2/17,157.6384583,744.2000122,33.24310303,33.57738113,55.03974152
1/3/17,159.505722,739.9447021,33.60593414,33.32694626,55.80044556
2/3/17,158.260849,734.2711182,33.25291061,33.3083992,55.82941818
3/3/17,157.8400726,728.5973511,33.08620834,33.29912186,54.76691818
6/3/17,158.2082825,718.668335,32.98814011,32.99302292,54.83452606
7/3/17,158.1293488,715.8314819,32.82143402,33.20635986,54.62203598
8/3/17,157.3140564,708.2665405,32.67433929,33.03940201,54.58338928
9/3/17,155.3240814,706.8482056,32.53705215,33.22491455,54.43850708
10/3/17,155.8939209,713.4674683,32.48802567,33.3083992,54.50612259
13/3/17,154.6929016,720.5596313,32.17422867,32.61273193,54.73793793
14/3/17,154.0441742,725.2875977,32.22325516,32.63128281,55.32714081
15/3/17,154.1230927,730.9613647,32.25267029,32.55707932,55.69419098
16/3/17,155.3766632,732.3797607,32.45860672,32.59418106,55.63623428
17/3/17,153.9828186,730.4885864,33.04698181,32.71476746,55.82941818
20/3/17,154.0266571,732.8525391,33.15485001,32.86317444,56.67941284
21/3/17,152.4311829,735.6893921,32.54686356,32.5014267,56.03224564
22/3/17,153.2201538,716.7771606,32.88027191,32.80751801,52.08169937
23/3/17,153.255249,712.9946899,32.87046814,32.71476746,53.48226166
24/3/17,152.3873291,715.3587036,32.75279236,32.61273193,54.43850708
27/3/17,152.3347473,702.5928955,32.7822113,32.82607269,54.02317047
28/3/17,152.9834442,712.5219116,32.88027191,33.02084732,54.68964386
29/3/17,152.4837646,717.7227173,32.99795151,32.99302292,54.74759674
30/3/17,152.4136353,724.342041,33.04698181,33.15998077,54.12941742
31/3/17,152.6590729,712.9946899,32.91949844,33.45679855,53.8299942
3/4/17,152.9746704,709.6849976,33.10581589,33.54027939,53.66579056
4/4/17,152.992218,724.8148804,33.47844696,33.65158463,53.16350937
5/4/17,151.5545197,736.1622314,33.15485001,33.59593964,53.10556412
6/4/17,151.1775513,741.3631592,33.49806595,33.41970444,53.26010132
7/4/17,150.9057922,753.656189,33.25291061,33.41970444,53.23112106
10/4/17,150.0817413,753.656189,33.40000534,33.20635986,53.02828979
11/4/17,149.5382233,766.421936,33.33135986,33.15070724,53.04760742
12/4/17,149.6083527,785.3342896,33.60593414,33.04867935,53.67544174
13/4/17,148.6177368,783.4430542,33.66477585,32.69621277,53.45328903
17/4/17,149.9940796,,33.77264023,32.9095459,54.32260513
18/4/17,149.0736237,771.1500854,33.36077499,33.17853928,54.19703293
19/4/17,141.7448425,757.4385986,33.19406891,33.3083992,53.95555878
20/4/17,142.2796021,761.2210693,31.89964676,33.55883789,54.47714996
21/4/17,140.5964508,762.6395264,31.55643463,33.688694,53.94589233
24/4/17,140.9207916,765.9491577,31.42895126,34.08753586,53.57886124
25/4/17,140.6052399,768.3132324,32.17422867,34.19883728,53.55953598
26/4/17,140.3159027,781.0789795,32.37034988,34.25449753,53.27942276
27/4/17,140.5438385,765.0036011,32.419384,34.71827698,53.57886124
28/4/17,140.5175323,767.8404541,32.76259613,33.53100586,53.52090073
1/5/17,139.2464142,,32.66453552,33.67941666,53.1152153
2/5/17,139.47435,778.7150269,32.86065674,34.29159927,53.19248581
3/5/17,139.0623169,779.6606445,32.6155014,34.55604935,52.67089462
4/5/17,139.4305115,768.3132324,32.86065674,34.43457031,52.61294556
5/5/17,135.9239197,807.0834351,32.85084915,34.4065361,52.11067963
8/5/17,135.4636078,804.2466431,32.59589386,34.14488983,52.44873428
9/5/17,134.6492157,841.5984497,33.06659317,33.98603058,53.01863098
10/5/17,133.8879395,826.9414063,33.22348785,33.64962769,52.69988251
11/5/17,133.3568115,824.1046143,33.45883942,33.3506012,52.39078903
12/5/17,133.1089478,816.5396729,33.40980911,33.20109558,52.35215378
15/5/17,134.118103,807.5562134,33.51767349,33.29454041,51.93680954
16/5/17,136.0389862,817.9580078,34.13546371,33.47208405,50.98056412
17/5/17,133.6046753,796.6817627,32.92930984,32.74321365,50.03396988
18/5/17,133.4719086,804.2466431,33.07639694,32.9114151,49.91806793
19/5/17,134.5341492,804.7194214,33.17446518,33.07961273,50.00500107
22/5/17,135.1183624,807.0834351,33.20388412,33.42536163,49.81182098
23/5/17,134.5783997,815.1212158,33.9393425,33.50946426,50.42034149
24/5/17,135.0033112,808.0290527,34.14527512,33.75242615,50.23681641
25/5/17,135.6141052,805.1922607,34.53752518,33.88324356,50.56521988
26/5/17,134.9855957,825.5229492,34.22372437,33.88324356,50.79704666
30/5/17,134.3128052,821.2677002,33.94915009,33.80848694,51.11578369
31/5/17,135.1095581,820.3221436,33.63535309,33.74307632,51.18340683
1/6/17,135.1449432,837.3432007,34.11585999,33.75242615,50.68910599
2/6/17,134.5961151,843.0169067,34.63558578,33.93931198,51.3481636
5/6/17,134.9147949,845.8537598,34.86113358,33.958004,51.37724304
6/6/17,134.879364,845.3809204,34.78268051,33.76176834,50.86357117
7/6/17,133.648941,839.7073364,35.07686615,33.88324356,51.59046173
8/6/17,134.6403503,839.7073364,35.43969727,34.08882904,51.56139374
9/6/17,136.4107971,859.0923462,34.2629509,33.36929703,51.81338882
12/6/17,137.366806,843.4896851,33.48826218,33.38798523,52.36582184
13/6/17,136.5435791,843.0169067,33.79225159,33.52815247,52.63720322
14/6/17,136.154068,847.2720947,33.83147812,33.20109558,52.97642136
15/6/17,136.5170135,846.3264771,33.42942047,32.99551392,51.2706337
16/6/17,137.5438538,858.1467285,33.30194092,32.90206909,49.52606964
19/6/17,137.0658569,874.222168,34.22372437,33.18240738,50.41773605
20/6/17,137.1632233,875.1679077,34.25314713,32.57500839,49.97190475
21/6/17,136.1363678,881.7871704,34.28256989,32.31336594,50.97018051
22/6/17,136.6763458,879.8959351,34.43946457,32.10778809,50.78603363
23/6/17,136.4196472,890.7704468,34.88074112,31.94892502,51.22216797
26/6/17,137.4110718,879.8202515,34.41004562,31.83678818,51.63892365
27/6/17,136.9861603,877.7409058,34.23353195,31.44432449,51.3190918
28/6/17,137.4907532,860.5108032,34.62578201,31.95827866,51.716465
29/6/17,136.4373627,847.7449951,33.84127808,31.34153366,51.53231812
30/6/17,136.1717834,842.5440674,34.24333954,31.52842331,57.1827507
3/7/17,137.7208862,847.7449951,33.92953491,31.26677513,56.84352112
5/7/17,136.0301361,859.0923462,34.04721451,32.08909988,55.78710556
6/7/17,134.8705597,865.7116699,33.37058258,31.4256382,55.39942169
7/7/17,135.3839569,885.5696411,33.56670761,31.65924454,56.19416428
10/7/17,135.8088226,881.3143921,34.36101532,31.44432449,56.92106628
11/7/17,135.6052551,872.3309937,34.50810242,31.69662666,56.38800812
12/7/17,136.0567169,878.9503784,35.33182526,32.00499725,56.42677307
13/7/17,135.9947662,875.640686,35.79272079,31.99564934,56.15539551
14/7/17,136.534729,864.7660522,36.36148834,32.40681458,56.21355057
17/7/17,135.4459076,866.1843872,36.33206177,32.21057129,56.01002121
18/7/17,136.3222656,866.1843872,36.08690643,32.26663971,55.87432861
19/7/17,130.5949402,873.7493896,36.36148834,32.29467773,55.9906311
20/7/17,130.7100372,866.6572266,36.45954514,32.47221756,57.27967072
21/7/17,130.1966095,871.8581543,35.9005928,32.45352936,58.10348511
24/7/17,129.2317657,874.6950073,35.67504883,32.23860931,57.13428879
25/7/17,129.4087982,874.6950073,35.61621094,32.39746094,57.56073761
26/7/17,128.674057,870.9125366,36.322258,32.47221756,56.56245804
27/7/17,128.4173889,880.8415527,35.4691124,32.67779922,56.3589325
28/7/17,127.7268677,878.477478,35.24357224,32.99551392,56.86290741
31/7/17,128.0632629,839.7073364,35.03764725,33.14502716,57.2312088
1/8/17,128.6209564,925.7583618,35.21415329,33.96734238,57.99687576
2/8/17,127.8685074,891.7161255,35.20434952,34.23833466,57.94841385
3/8/17,128.3022766,903.0635376,35.01802826,34.35413742,58.28763199
4/8/17,128.4970245,909.6828003,34.92977142,34.17526627,57.91933441
7/8/17,127.0009995,904.9547729,35.41027832,34.29765701,57.94841385
8/8/17,127.1262589,898.3355103,35.65544128,34.27882004,57.628582
9/8/17,126.8221054,889.3521118,35.38085938,34.44828033,58.05503082
10/8/17,126.8846893,869.0213623,34.31198502,34.02462769,57.25059128
11/8/17,126.8846893,860.5108032,34.37081909,33.77043152,57.15367508
14/8/17,127.3141251,854.3643188,34.51791763,34.21292114,57.93872452
15/8/17,127.0904922,860.5108032,34.56694412,33.89281845,56.75629807
16/8/17,127.4751358,863.3476563,34.67481232,33.7139473,56.7369194
17/8/17,125.8649063,861.9291992,34.17469025,33.1114006,55.69017792
18/8/17,124.9703751,852.0002441,34.10604858,32.96076584,53.25749207
21/8/17,125.5339127,852.9458008,33.57652283,32.87603378,51.95876312
22/8/17,126.1422195,867.130188,34.13546371,32.62183762,52.46275711
23/8/17,127.1530762,867.130188,34.21391678,32.63124847,51.95876312
24/8/17,127.8687363,860.5108032,34.20412064,32.67831802,52.18168259
25/8/17,128.5843811,857.2011108,34.00798798,32.64066315,52.23983765
28/8/17,127.4840775,,34.13546371,32.62183762,52.07506943
29/8/17,128.0476532,848.2177734,34.51791763,32.69715118,51.10586548
30/8/17,127.5288239,860.0379639,34.9984169,32.84779358,50.94111252
31/8/17,127.9492493,864.293335,35.42989349,33.01725388,51.35929108
1/9/17,128.8885345,869.9669189,35.64562607,33.03608704,51.89418411
5/9/17,127.9582062,851.5274048,35.39066315,32.97018433,51.55379105
6/9/17,128.6559601,843.4896851,36.0476799,33.66686249,51.31066513
7/9/17,127.8329468,835.9247437,37.27345657,33.45973969,50.95081711
8/9/17,127.4304199,843.4896851,37.05772781,33.13022232,50.76604843
11/9/17,129.5862732,852.9458008,37.35191345,33.67628098,51.57324982
12/9/17,130.3913727,851.0546265,37.44017029,33.97755051,51.9330864
13/9/17,130.597168,853.8914795,37.52842331,34.20350266,52.0497818
14/9/17,130.1945953,853.4187622,37.56764984,34.34472656,52.25402069
15/9/17,129.5505219,837.3432007,37.65590668,34.83428574,52.39016724
18/9/17,129.30896,841.1256714,37.64609528,34.83428574,52.03033829
19/9/17,129.1658478,847.7449951,37.84222412,35.05082703,51.86501312
20/9/17,130.4987488,851.5274048,37.79319,34.90018845,52.08869171
21/9/17,129.9441528,837.81604,37.50881195,35.02257919,51.72885132
22/9/17,129.8278351,843.4896851,37.54803848,35.00374603,51.77748108
25/9/17,130.4897766,835.4519043,37.04791641,34.9849205,51.76774979
26/9/17,131.1070557,825.9958496,37.11656189,35.27678299,52.22483826
27/9/17,130.3019562,814.6483765,37.31268692,35.34268188,51.2231369
28/9/17,130.3019562,835.9247437,36.99888992,35.61570358,51.18423462
29/9/17,129.7831116,838.7615967,37.71474075,35.85107422,50.42566299
2/10/17,131.1965179,853.8914795,37.97950745,36.754879,50.44511414
3/10/17,131.3038483,870.9125366,37.95989609,37.0749855,50.05611038
4/10/17,131.0355072,874.6950073,37.9108696,37.03731918,50.6493454
5/10/17,131.2501831,870.9125366,38.23447418,37.21619415,50.7466011
6/10/17,131.0355072,869.4940796,38.05796432,37.31034851,50.98000717
9/10/17,131.8495331,869.4940796,38.23447418,37.52688599,50.10473251
10/10/17,132.842514,862.4019775,38.08737946,37.32917404,50.11445236
11/10/17,132.0552979,861.4564819,37.56764984,36.99966049,49.62818909
12/10/17,131.5274963,870.4396973,37.35191345,36.89609909,49.4336853
13/10/17,131.5901184,863.3476563,37.60687256,37.34799957,49.57955551
16/10/17,131.3485718,857.6739502,37.03811264,37.43273544,49.95884323
17/10/17,131.0891724,858.1467285,36.76354218,37.46097946,50.57154083
18/10/17,142.7095184,879.4230957,37.23423386,37.89404678,50.86330414
19/10/17,143.9350739,876.5862427,36.56741714,37.74341583,51.24258423
20/10/17,144.9817047,875.640686,36.88121796,38.06351852,51.60242462
23/10/17,142.7274323,883.2055054,36.11632538,38.44010925,52.18594742
24/10/17,139.4443817,885.5696411,36.02807617,38.55308151,51.95253372
25/10/17,137.3153076,887.9336548,35.96923447,38.39302826,53.43078232
26/10/17,137.4047852,897.0562744,36.18497467,38.92966461,55.24941254
27/10/17,137.4763184,916.5368652,36.08690643,41.80113983,54.42276001
30/10/17,138.0846405,917.9622803,36.28303528,41.77289581,53.75171661
31/10/17,137.8162689,924.6141357,36.91063309,42.82734299,53.47940826
1/11/17,137.789444,912.2605591,36.81257248,43.97592545,53.55721283
2/11/17,137.1811371,917.0120239,36.67528152,44.34309769,53.60582733
3/11/17,135.5977478,928.4152222,36.77334595,43.62759018,54.17961884
6/11/17,134.9357605,932.2163086,36.64586258,44.22707367,54.50056458
7/11/17,135.391983,927.4649658,36.68509293,44.30283356,53.6350174
8/11/17,135.5887909,911.7854004,36.29283905,44.22707367,54.22825241
9/11/17,135.7966156,892.3049927,34.9984169,43.84825134,54.5880928
10/11/17,134.7666168,881.8519287,35.272995,43.16638184,54.54919434
13/11/17,134.0799408,861.8962402,35.1553154,43.32738495,54.37413406
14/11/17,134.5226898,859.5205688,34.53752518,43.43154907,54.44221497
15/11/17,132.9054108,861.8962402,34.61597443,43.05273438,55.07435989
16/11/17,134.7304688,852.3934326,34.92977142,43.23267365,55.65786743
17/11/17,134.5949402,844.7913208,34.89055252,42.26668549,57.56402206
20/11/17,135.9863434,852.3934326,34.84151459,42.25720978,57.62238312
21/11/17,137.2873688,846.6918335,35.26318359,42.5602684,57.75853348
22/11/17,137.1247559,844.7913208,35.24357224,42.28562927,57.44732666
24/11/17,137.1879883,842.4157104,35.14551163,42.38032913,57.69046021
27/11/17,137.3144836,838.614624,35.29260635,42.13410187,57.9919548
28/11/17,137.7572174,826.7362671,34.81209946,42.36138535,57.94332123
29/11/17,138.7329865,818.1837158,33.71380615,41.62268829,58.70189285
30/11/17,139.1124573,814.3826294,33.99818039,42.46556091,58.76023483
1/12/17,139.8262329,796.3274536,34.51791763,42.31403351,58.42848206
4/12/17,141.3622284,798.703125,35.00822449,42.13410187,58.64314651
5/12/17,140.359314,802.9793701,36.09671402,41.13969803,58.95539093
6/12/17,139.2299194,798.703125,36.11632538,41.14916992,58.27236557
7/12/17,138.7510834,801.5540161,36.13594055,40.79875946,59.13103104
8/12/17,139.8713989,796.8026123,36.92044449,41.05446625,59.81406021
11/12/17,140.4134979,788.7253418,36.79295731,41.34804916,60.40927124
12/12/17,141.6151733,794.427002,36.71450424,41.03552628,60.66297531
13/12/17,139.0582581,795.852417,36.67528152,41.04499817,62.74134827
14/12/17,139.1395874,782.0734253,36.87140274,40.96922684,62.96575928
15/12/17,137.784317,789.6756592,37.62648392,42.20038986,63.21945953
18/12/17,138.5342407,812.9572754,37.44017029,43.81036758,63.23897171
19/12/17,138.4438782,819.1339722,37.06753159,44.54907227,62.68280029
20/12/17,138.1908875,811.5318604,37.19501114,45.04152679,62.04854965
21/12/17,136.8808289,810.581604,37.07733917,44.28388977,63.19994354
22/12/17,137.784317,816.7583618,37.02830505,44.22707367,61.75582504
26/12/17,138.0824738,,37.20481873,43.63990402,62.10710144
27/12/17,138.3535461,807.2556152,36.88121796,43.66831207,61.42406464
28/12/17,139.1757202,804.4047852,37.18520355,43.77248764,61.42406464
29/12/17,138.6155396,804.8800049,37.0086937,43.71566391,61.03376007
2/1/18,139.3654633,800.508667,37.32249069,44.36912155,61.9509697
3/1/18,143.1963348,808.8710938,38.46001816,42.86332703,61.94121552
4/1/18,146.0965729,816.4732666,37.82260895,42.07727432,61.90218735
5/1/18,146.8103333,821.0345459,38.92090988,42.37085724,62.42910004
8/1/18,147.6957703,825.4057617,39.02877426,42.37085724,62.9852829
9/1/18,148.0210266,823.6953125,38.76400757,41.31016541,62.53642654
10/1/18,148.3372498,797.277771,36.96947479,40.24947739,62.6632843
11/1/18,148.3553467,805.0700073,37.07733917,41.11128235,62.73158646
12/1/18,147.3975983,817.9937134,37.28326797,40.95028687,63.10237122
16/1/18,148.0391083,811.1517334,36.9498558,40.85558701,61.88266754
17/1/18,152.3759003,855.2443237,37.25385284,42.03939438,62.26321411
18/1/18,152.8005371,839.4699097,37.98931503,42.12462997,62.55595016
19/1/18,146.701889,848.4024048,37.68532562,42.44662476,65.58081055
22/1/18,146.909729,832.0576782,38.81304169,43.32738495,64.78068542
23/1/18,150.2075043,833.197998,38.99936295,43.62096024,65.51248932
24/1/18,149.4124146,818.7539063,39.04838943,43.10007858,66.35164642
25/1/18,149.5027618,802.0291138,39.24451447,42.90121078,66.06867981
26/1/18,151.1923218,813.2423096,40.09765625,47.42809296,66.39068604
29/1/18,150.704422,819.1339722,40.00939941,47.33338547,65.94182587
30/1/18,147.8312683,816.6633301,39.61715317,46.2063942,65.69789124
31/1/18,147.9035492,828.6367188,39.79365921,45.5908165,66.56632233
1/2/18,146.7290192,828.6367188,45.29494858,45.12677002,66.01013947
2/2/18,143.6841888,821.9848022,43.4415741,43.70619583,65.59056091
5/2/18,137.8114319,798.2280273,41.5489769,42.1625061,62.82915497
6/2/18,140.3502502,779.2226563,41.9608345,42.82040405,63.63904572
7/2/18,139.0040588,787.2049561,41.50975418,43.09691238,64.03909302
8/2/18,134.661026,783.973938,40.22513962,40.76091003,60.97521591
9/2/18,136.4128571,773.5209961,40.85273743,41.90507126,63.90250397
12/2/18,138.1372681,784.354187,41.49994278,42.74412537,64.38061523
13/2/18,137.54422,786.0645752,41.33324051,42.39134216,64.27328491
14/2/18,141.2029419,779.7928467,41.61761475,43.26853561,66.31262207
15/2/18,142.3434448,798.4180908,42.17657471,43.78340912,66.63462067
16/2/18,142.4985352,790.815918,42.50017929,43.44016266,66.64438629
20/2/18,141.5678864,798.7980957,42.54921341,44.16479874,65.85401154
21/2/18,140.4730225,801.8389893,42.28443909,43.80248642,65.42468262
22/2/18,139.761322,797.8479614,42.00006485,43.6689949,65.50273895
23/2/18,141.8963623,795.1871338,42.83359146,45.50919342,66.50777435
26/2/18,144.688324,807.5406494,42.98068237,46.8249855,67.96165466
27/2/18,142.8361359,810.0114136,42.31386566,47.58776474,66.38092804
28/2/18,142.1791992,797.8479614,42.0294838,46.99661255,65.405159
1/3/18,140.3361359,786.8248291,41.45091629,45.61408234,64.71237946
2/3/18,140.956604,776.7520142,42.11773682,46.70103455,64.48725891
5/3/18,143.2010651,778.6524048,42.35308456,47.43520737,63.6651535
6/3/18,142.0788269,787.7750244,42.30405426,48.35054016,63.85110855
7/3/18,144.4511108,878.0507813,43.0787468,48.93215561,62.80388641
8/3/18,142.5259247,875.9602051,42.83359146,48.37914276,63.72388077
9/3/18,145.3543396,879.7613525,42.96107483,49.76167297,64.8885498
12/3/18,146.2211304,865.6973267,43.04933167,49.12285233,65.3974762
13/3/18,145.3634644,858.4753418,41.99025345,49.37075043,64.76130676
14/3/18,144.2686157,858.0951538,42.00006485,49.44703293,64.79066467
15/3/18,145.628067,864.3668823,41.76471329,48.51263428,64.97663879
16/3/18,146.2211304,856.7647705,41.63723373,48.78913498,64.5068512
19/3/18,143.5660553,848.0222778,41.27440262,48.46496201,64.31109619
20/3/18,142.5167694,858.4753418,41.14691925,49.15145493,65.37789917
21/3/18,142.9638672,847.8322144,40.8625412,49.16099167,64.93747711
22/3/18,138.7668152,837.7592773,39.79365921,48.46496201,63.04856491
23/3/18,135.8471527,818.3738403,38.94051743,47.06335449,63.25409317
26/3/18,139.9346924,824.4555054,40.2153244,50.03818512,64.49707031
27/3/18,138.6025848,830.9174194,39.4406395,48.80820084,64.76130676
28/3/18,139.1591644,829.3969116,39.3327713,47.29218292,64.04686737
29/3/18,139.9894409,828.2566528,39.46025467,49.65680313,65.0255661
2/4/18,136.9237823,,38.59730148,46.64382172,62.75495529
3/4/18,136.7230682,812.1019897,38.84245682,47.43520737,65.28002167
4/4/18,140.6190033,796.3274536,39.01896667,47.66404343,66.96342468
5/4/18,140.5368805,821.6046753,39.25431824,48.03590012,68.10848999
6/4/18,137.3800049,824.8356323,38.33253098,46.51987076,66.11192322
9/4/18,139.31427,835.0985718,38.12660599,47.24451065,65.74980927
10/4/18,141.7777557,842.7007446,38.82284927,48.88448715,65.57363892
11/4/18,141.7503662,841.5604248,39.05819702,48.72239304,65.40726471
12/4/18,144.2229919,837.3792725,39.74462891,50.26701736,66.32725525
13/4/18,142.982132,823.6953125,39.12683868,49.44703293,65.81832886
16/4/18,144.0587616,834.1483154,39.41121674,49.96190643,65.63235474
17/4/18,146.814209,817.8035889,39.82308197,51.04885864,66.07279205
18/4/18,135.7559052,826.5460815,40.94099426,51.1156044,64.79066467
19/4/18,134.7613983,833.197998,41.29401398,49.7902832,64.33068848
20/4/18,132.2066803,823.1251831,41.38227081,49.13238525,64.68300629
23/4/18,133.0825806,810.0114136,40.79389954,48.72239304,65.45619965
24/4/18,132.8088684,810.581604,40.3820343,49.05610657,65.54427338
25/4/18,133.1555939,800.6987915,40.17610931,48.98936462,65.25067139
26/4/18,133.867218,807.3113403,37.93048096,50.58166122,66.60129547
27/4/18,133.6482849,804.4362793,37.48920059,50.27655029,68.07913971
30/4/18,132.2614288,805.0112915,37.14598465,49.21820068,66.93405914
1/5/18,132.2979126,804.0529785,37.09695053,50.84864044,66.65023041
2/5/18,129.9713135,801.9445801,36.45954514,49.87609482,66.8068161
3/5/18,129.5516052,795.4278564,36.91063309,49.84749222,65.47577667
4/5/18,131.3033752,800.9862061,37.26365662,50.61467361,66.65023041
7/5/18,130.6738281,,37.06753159,51.14211273,67.86383057
8/5/18,130.4731293,807.8863525,37.36171341,51.42979813,67.00255585
9/5/18,131.5617065,795.4278564,37.48920059,52.11066818,66.50341034
10/5/18,133.0654144,790.2527466,37.75396729,52.7244072,66.47406006
11/5/18,132.9731598,801.1779785,37.51861954,52.42712784,66.97319794
14/5/18,133.1207733,791.2111206,37.64609528,52.64768982,67.37445831
15/5/18,132.6041718,805.7780151,37.34210587,51.707901,68.02041626
16/5/18,133.4252167,805.0112915,37.60687256,52.39836121,69.82124329
17/5/18,133.3052673,804.6279907,37.65590668,52.56138611,69.42977142
18/5/18,132.9178162,821.494873,37.57745361,51.30513,69.80167389
21/5/18,134.2185974,826.0949097,37.54803848,52.09148407,69.86039734
22/5/18,133.8495636,828.9699707,37.03811264,52.21615219,69.79188538
23/5/18,133.4621124,816.3197632,37.30288315,52.94497681,69.82124329
24/5/18,132.9085999,814.0197754,37.05772781,52.50384903,70.64336395
25/5/18,132.5119019,808.2697754,37.20481873,53.16553879,70.71187592
29/5/18,130.2793884,792.5528564,36.80276489,53.05046082,69.4101944
30/5/18,131.5709229,787.7610474,37.11656189,53.39569855,70.69230652
31/5/18,130.3624115,790.2527466,36.98908234,52.93538666,70.27146149
1/6/18,130.9528198,802.1362915,37.5970726,54.73826218,71.40992737
